TABLE_NAME	COLUMN_NAME	DATA_TYPE	MAX_LENGTH	IS_NULLABLE	DEFAULT_VALUE	PRIMARY_KEY	FOREIGN_KEY	REFERENCED_TABLE	REFERENCED_COLUMN
spree_store_credit_events	store_credit_id	int	4	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credit_events	action	nvarchar	510	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credit_events	amount	decimal	5	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credit_events	authorization_code	nvarchar	510	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credit_events	user_total_amount	decimal	5	NO	((0.00))	NULL	NULL	NULL	NULL
spree_store_credit_events	originator_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credit_events	originator_type	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credit_events	deleted_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credit_events	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credit_events	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credit_types	id	int	4	NO	NULL	PK_spree_store_credit_types_id	NULL	NULL	NULL
spree_store_credit_types	name	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credit_types	priority	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credit_types	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credit_types	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credits	id	int	4	NO	NULL	PK_spree_store_credits_id	NULL	NULL	NULL
spree_store_credits	user_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	category_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	created_by_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	amount	decimal	5	NO	((0.00))	NULL	NULL	NULL	NULL
spree_store_credits	amount_used	decimal	5	NO	((0.00))	NULL	NULL	NULL	NULL
spree_store_credits	memo	nvarchar	-1	YES	NULL	NULL	NULL	NULL	NULL
spree_store_credits	deleted_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	currency	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	amount_authorized	decimal	5	NO	((0.00))	NULL	NULL	NULL	NULL
spree_store_credits	originator_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	originator_type	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	type_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_store_credits	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_store_credits	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_stores	id	int	4	NO	NULL	PK_spree_stores_id	NULL	NULL	NULL
spree_stores	name	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	url	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	meta_description	nvarchar	-1	YES	NULL	NULL	NULL	NULL	NULL
spree_stores	meta_keywords	nvarchar	-1	YES	NULL	NULL	NULL	NULL	NULL
spree_stores	seo_title	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	mail_from_address	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	default_currency	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	code	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	default	smallint	2	NO	((0))	NULL	NULL	NULL	NULL
spree_stores	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_stores	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_stores	facebook	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	twitter	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	instagram	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	default_locale	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_stores	customer_support_email	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_categories	id	int	4	NO	NULL	PK_spree_tax_categories_id	NULL	NULL	NULL
spree_tax_categories	name	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_categories	description	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_categories	is_default	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
spree_tax_categories	deleted_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_categories	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_tax_categories	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_tax_categories	tax_code	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_rates	id	int	4	NO	NULL	PK_spree_tax_rates_id	NULL	NULL	NULL
spree_tax_rates	amount	decimal	5	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_rates	zone_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_rates	tax_category_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_rates	included_in_price	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
spree_tax_rates	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_tax_rates	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_tax_rates	name	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_tax_rates	show_rate_in_label	smallint	2	YES	((1))	NULL	NULL	NULL	NULL
spree_tax_rates	deleted_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxonomies	id	int	4	NO	NULL	PK_spree_taxonomies_id	NULL	NULL	NULL
spree_taxonomies	name	nvarchar	510	NO	NULL	NULL	NULL	NULL	NULL
spree_taxonomies	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_taxonomies	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_taxonomies	position	int	4	YES	((0))	NULL	NULL	NULL	NULL
spree_taxons	id	int	4	NO	NULL	PK_spree_taxons_id	NULL	NULL	NULL
spree_taxons	parent_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	position	int	4	YES	((0))	NULL	NULL	NULL	NULL
spree_taxons	name	nvarchar	510	NO	NULL	NULL	NULL	NULL	NULL
spree_taxons	permalink	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	taxonomy_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	lft	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	rgt	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	description	nvarchar	-1	YES	NULL	NULL	NULL	NULL	NULL
spree_taxons	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_taxons	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_taxons	meta_title	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	meta_description	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	meta_keywords	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	depth	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_taxons	hide_from_nav	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
spree_trackers	id	int	4	NO	NULL	PK_spree_trackers_id	NULL	NULL	NULL
spree_trackers	analytics_id	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_trackers	active	smallint	2	YES	((1))	NULL	NULL	NULL	NULL
spree_trackers	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_trackers	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_trackers	engine	int	4	NO	((0))	NULL	NULL	NULL	NULL
spree_users	id	int	4	NO	NULL	PK_spree_users_id	NULL	NULL	NULL
spree_users	encrypted_password	nvarchar	256	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	password_salt	nvarchar	256	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	email	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	remember_token	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	persistence_token	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	reset_password_token	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	perishable_token	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	sign_in_count	int	4	NO	((0))	NULL	NULL	NULL	NULL
spree_users	failed_attempts	int	4	NO	((0))	NULL	NULL	NULL	NULL
spree_users	last_request_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	current_sign_in_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	last_sign_in_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	current_sign_in_ip	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	last_sign_in_ip	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	login	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	ship_address_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	bill_address_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	authentication_token	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	unlock_token	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	locked_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	remember_created_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	reset_password_sent_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_users	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_users	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_users	spree_api_key	nvarchar	96	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	id	int	4	NO	NULL	PK_spree_variants_id	NULL	NULL	NULL
spree_variants	sku	nvarchar	510	NO	(N'')	NULL	NULL	NULL	NULL
spree_variants	weight	decimal	5	YES	((0.00))	NULL	NULL	NULL	NULL
spree_variants	height	decimal	5	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	width	decimal	5	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	depth	decimal	5	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	deleted_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	discontinue_on	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	is_master	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
spree_variants	product_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	cost_price	decimal	9	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	cost_currency	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	position	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	track_inventory	smallint	2	YES	((1))	NULL	NULL	NULL	NULL
spree_variants	tax_category_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_variants	updated_at	datetime2	6	NO	NULL	NULL	NULL	NULL	NULL
spree_variants	created_at	datetime2	6	NO	NULL	NULL	NULL	NULL	NULL
spree_variants	count_on_hand	int	4	NO	NULL	NULL	NULL	NULL	NULL
spree_zone_members	id	int	4	NO	NULL	PK_spree_zone_members_id	NULL	NULL	NULL
spree_zone_members	zoneable_type	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_zone_members	zoneable_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_zone_members	zone_id	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
spree_zone_members	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_zone_members	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_zones	id	int	4	NO	NULL	PK_spree_zones_id	NULL	NULL	NULL
spree_zones	name	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_zones	description	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
spree_zones	default_tax	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
spree_zones	zone_members_count	int	4	YES	((0))	NULL	NULL	NULL	NULL
spree_zones	created_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_zones	updated_at	datetime2	8	NO	NULL	NULL	NULL	NULL	NULL
spree_zones	kind	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
