TABLE_NAME	COLUMN_NAME	DATA_TYPE	MAX_LENGTH	IS_NULLABLE	DEFAULT_VALUE	PRIMARY_KEY	FOREIGN_KEY	REFERENCED_TABLE	REFERENCED_COLUMN
users	reset_password_sent_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
users	last_seen	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
users	remove_after	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
users	export	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
users	exported_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
users	exporting	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
users	strip_exif	smallint	2	YES	((1))	NULL	NULL	NULL	NULL
users	exported_photos_file	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
users	exported_photos_at	datetime2	6	YES	(NULL)	NULL	NULL	NULL	NULL
users	exporting_photos	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
users	color_theme	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
users	post_default_public	smallint	2	YES	((0))	NULL	NULL	NULL	NULL
users	consumed_timestep	int	4	YES	(NULL)	NULL	NULL	NULL	NULL
users	otp_required_for_login	smallint	2	YES	(NULL)	NULL	NULL	NULL	NULL
users	otp_backup_codes	nvarchar	-1	YES	NULL	NULL	NULL	NULL	NULL
users	plain_otp_secret	nvarchar	510	YES	(NULL)	NULL	NULL	NULL	NULL
