TABLE_NAME	COLUMN_NAME	DATA_TYPE	MAX_LENGTH	IS_NULLABLE	DEFAULT_VALUE	PRIMARY_KEY	FOREIGN_KEY	REFERENCED_TABLE	REFERENCED_COLUMN
abuse_reports	id	int	4	NO	NULL	abuse_reports_pkey	NULL	NULL	NULL
abuse_reports	reporter_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
abuse_reports	user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
abuse_reports	message	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
abuse_reports	created_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL
abuse_reports	updated_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL
abuse_reports	message_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
abuse_reports	cached_markdown_version	int	4	YES	NULL	NULL	NULL	NULL	NULL
alerts_service_data	id	bigint	8	NO	NULL	alerts_service_data_pkey	NULL	NULL	NULL
alerts_service_data	service_id	int	4	NO	NULL	NULL	NULL	NULL	NULL
alerts_service_data	created_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
alerts_service_data	updated_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
alerts_service_data	encrypted_token	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
alerts_service_data	encrypted_token_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
allowed_email_domains	id	bigint	8	NO	NULL	allowed_email_domains_pkey	NULL	NULL	NULL
allowed_email_domains	created_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
allowed_email_domains	updated_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
allowed_email_domains	group_id	int	4	NO	NULL	NULL	NULL	NULL	NULL
allowed_email_domains	domain	varchar	255	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	id	bigint	8	NO	NULL	analytics_cycle_analytics_group_stages_pkey	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	created_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	updated_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	relative_position	int	4	YES	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	start_event_identifier	int	4	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	end_event_identifier	int	4	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	group_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	start_event_label_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	end_event_label_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	hidden	bit	1	NO	((0))	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	custom	bit	1	NO	((1))	NULL	NULL	NULL	NULL
analytics_cycle_analytics_group_stages	name	varchar	255	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	id	bigint	8	NO	NULL	analytics_cycle_analytics_project_stages_pkey	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	created_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	updated_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	relative_position	int	4	YES	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	start_event_identifier	int	4	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	end_event_identifier	int	4	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	project_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	start_event_label_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	end_event_label_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	hidden	bit	1	NO	((0))	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	custom	bit	1	NO	((1))	NULL	NULL	NULL	NULL
analytics_cycle_analytics_project_stages	name	varchar	255	NO	NULL	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	file_count	int	4	NO	((0))	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	programming_language_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	project_id	bigint	8	NO	NULL	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	loc	int	4	NO	((0))	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	bytes	int	4	NO	((0))	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	percentage	smallint	2	NO	((0))	NULL	NULL	NULL	NULL
analytics_language_trend_repository_languages	snapshot_date	date	3	NO	NULL	NULL	NULL	NULL	NULL
appearances	id	int	4	NO	NULL	appearances_pkey	NULL	NULL	NULL
appearances	title	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL
appearances	description	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL
appearances	logo	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	updated_by	int	4	YES	NULL	NULL	NULL	NULL	NULL
appearances	header_logo	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	created_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
appearances	updated_at	datetimeoffset	10	NO	NULL	NULL	NULL	NULL	NULL
appearances	description_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	cached_markdown_version	int	4	YES	NULL	NULL	NULL	NULL	NULL
appearances	new_project_guidelines	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	new_project_guidelines_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	header_message	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	header_message_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	footer_message	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	footer_message_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	message_background_color	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	message_font_color	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	favicon	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
appearances	email_header_and_footer_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_setting_terms	id	int	4	NO	NULL	application_setting_terms_pkey	NULL	NULL	NULL
application_setting_terms	cached_markdown_version	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_setting_terms	terms	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL
application_setting_terms	terms_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	id	int	4	NO	NULL	application_settings_pkey	NULL	NULL	NULL
application_settings	default_projects_limit	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	signup_enabled	bit	1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	gravatar_enabled	bit	1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	sign_in_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	created_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL
application_settings	updated_at	datetime	8	YES	NULL	NULL	NULL	NULL	NULL
application_settings	home_page_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	default_branch_protection	int	4	YES	((2))	NULL	NULL	NULL	NULL
application_settings	help_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	restricted_visibility_levels	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	version_check_enabled	bit	1	YES	((1))	NULL	NULL	NULL	NULL
application_settings	max_attachment_size	int	4	NO	((10))	NULL	NULL	NULL	NULL
application_settings	default_project_visibility	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	default_snippet_visibility	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	domain_whitelist	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	user_oauth_applications	bit	1	YES	((1))	NULL	NULL	NULL	NULL
application_settings	after_sign_out_path	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	session_expire_delay	int	4	NO	((10080))	NULL	NULL	NULL	NULL
application_settings	import_sources	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	help_page_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	admin_notification_email	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	shared_runners_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	max_artifacts_size	int	4	NO	((100))	NULL	NULL	NULL	NULL
application_settings	runners_registration_token	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	max_pages_size	int	4	NO	((100))	NULL	NULL	NULL	NULL
application_settings	require_two_factor_authentication	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	two_factor_grace_period	int	4	YES	((48))	NULL	NULL	NULL	NULL
application_settings	metrics_enabled	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	metrics_host	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	metrics_pool_size	int	4	YES	((16))	NULL	NULL	NULL	NULL
application_settings	metrics_timeout	int	4	YES	((10))	NULL	NULL	NULL	NULL
application_settings	metrics_method_call_threshold	int	4	YES	((10))	NULL	NULL	NULL	NULL
application_settings	recaptcha_enabled	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	metrics_port	int	4	YES	((8089))	NULL	NULL	NULL	NULL
application_settings	akismet_enabled	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	metrics_sample_interval	int	4	YES	((15))	NULL	NULL	NULL	NULL
application_settings	email_author_in_body	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	default_group_visibility	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	repository_checks_enabled	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	shared_runners_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	metrics_packet_size	int	4	YES	((1))	NULL	NULL	NULL	NULL
application_settings	disabled_oauth_sign_in_sources	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	health_check_access_token	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	send_user_confirmation_email	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	container_registry_token_expire_delay	int	4	YES	((5))	NULL	NULL	NULL	NULL
application_settings	after_sign_up_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	user_default_external	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_indexing	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_search	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	repository_storages	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	enabled_git_access_protocol	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	domain_blacklist_enabled	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	domain_blacklist	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	usage_ping_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	sign_in_text_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	help_page_text_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	shared_runners_text_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	after_sign_up_text_html	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	rsa_key_restriction	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	dsa_key_restriction	int	4	NO	((-1))	NULL	NULL	NULL	NULL
application_settings	ecdsa_key_restriction	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	ed25519_key_restriction	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	housekeeping_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	housekeeping_bitmaps_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	housekeeping_incremental_repack_period	int	4	NO	((10))	NULL	NULL	NULL	NULL
application_settings	housekeeping_full_repack_period	int	4	NO	((50))	NULL	NULL	NULL	NULL
application_settings	housekeeping_gc_period	int	4	NO	((200))	NULL	NULL	NULL	NULL
application_settings	html_emails_enabled	bit	1	YES	((1))	NULL	NULL	NULL	NULL
application_settings	plantuml_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	plantuml_enabled	bit	1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	shared_runners_minutes	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	repository_size_limit	bigint	8	YES	((0))	NULL	NULL	NULL	NULL
application_settings	terminal_max_session_time	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	unique_ips_limit_per_user	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	unique_ips_limit_time_window	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	unique_ips_limit_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	default_artifacts_expire_in	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL
application_settings	elasticsearch_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	elasticsearch_aws	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_aws_region	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	elasticsearch_aws_access_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	geo_status_timeout	int	4	YES	((10))	NULL	NULL	NULL	NULL
application_settings	uuid	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	polling_interval_multiplier	float	8	NO	((1.0))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_experimental_indexer	bit	1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	cached_markdown_version	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	check_namespace_plan	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	mirror_max_delay	int	4	NO	((300))	NULL	NULL	NULL	NULL
application_settings	mirror_max_capacity	int	4	NO	((100))	NULL	NULL	NULL	NULL
application_settings	mirror_capacity_threshold	int	4	NO	((50))	NULL	NULL	NULL	NULL
application_settings	prometheus_metrics_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	authorized_keys_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	help_page_hide_commercial_content	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	help_page_support_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	slack_app_enabled	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	slack_app_id	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	performance_bar_allowed_group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	allow_group_owners_to_manage_ldap	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	hashed_storage_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	project_export_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	auto_devops_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	throttle_unauthenticated_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	throttle_unauthenticated_requests_per_period	int	4	NO	((3600))	NULL	NULL	NULL	NULL
application_settings	throttle_unauthenticated_period_in_seconds	int	4	NO	((3600))	NULL	NULL	NULL	NULL
application_settings	throttle_authenticated_api_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	throttle_authenticated_api_requests_per_period	int	4	NO	((7200))	NULL	NULL	NULL	NULL
application_settings	throttle_authenticated_api_period_in_seconds	int	4	NO	((3600))	NULL	NULL	NULL	NULL
application_settings	throttle_authenticated_web_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	throttle_authenticated_web_requests_per_period	int	4	NO	((7200))	NULL	NULL	NULL	NULL
application_settings	throttle_authenticated_web_period_in_seconds	int	4	NO	((3600))	NULL	NULL	NULL	NULL
application_settings	gitaly_timeout_default	int	4	NO	((55))	NULL	NULL	NULL	NULL
application_settings	gitaly_timeout_medium	int	4	NO	((30))	NULL	NULL	NULL	NULL
application_settings	gitaly_timeout_fast	int	4	NO	((10))	NULL	NULL	NULL	NULL
application_settings	mirror_available	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	password_authentication_enabled_for_web	bit	1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	password_authentication_enabled_for_git	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	auto_devops_domain	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	external_authorization_service_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	external_authorization_service_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	external_authorization_service_default_label	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	pages_domain_verification_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	user_default_internal_regex	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	external_authorization_service_timeout	float	8	YES	((0.5))	NULL	NULL	NULL	NULL
application_settings	external_auth_client_cert	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_external_auth_client_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_external_auth_client_key_iv	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_external_auth_client_key_pass	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_external_auth_client_key_pass_iv	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	email_additional_text	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	enforce_terms	bit	1	YES	((0))	NULL	NULL	NULL	NULL
application_settings	file_template_project_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	pseudonymizer_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	hide_third_party_offers	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	snowplow_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	snowplow_collector_hostname	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	snowplow_cookie_domain	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	instance_statistics_visibility_private	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	web_ide_clientside_preview_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	user_show_add_ssh_key_message	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	custom_project_templates_group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	usage_stats_set_by_user_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	receive_max_input_size	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	diff_max_patch_bytes	int	4	NO	((102400))	NULL	NULL	NULL	NULL
application_settings	archive_builds_in_seconds	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	commit_email_hostname	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	protected_ci_variables	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	runners_registration_token_encrypted	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	local_markdown_version	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	first_day_of_week	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_limit_indexing	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	default_project_creation	int	4	NO	((2))	NULL	NULL	NULL	NULL
application_settings	lets_encrypt_notification_email	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	lets_encrypt_terms_of_service_accepted	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	geo_node_allowed_ips	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	elasticsearch_shards	int	4	NO	((5))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_replicas	int	4	NO	((1))	NULL	NULL	NULL	NULL
application_settings	encrypted_lets_encrypt_private_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_lets_encrypt_private_key_iv	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	required_instance_ci_template	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	dns_rebinding_protection_enabled	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	default_project_deletion_protection	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	grafana_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	lock_memberships_to_ldap	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	time_tracking_limit_to_hours	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	grafana_url	varchar	-1	NO	NULL	NULL	NULL	NULL	NULL
application_settings	login_recaptcha_protection_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	outbound_local_requests_whitelist	varchar	255	NO	('{}')	NULL	NULL	NULL	NULL
application_settings	raw_blob_request_limit	int	4	NO	((300))	NULL	NULL	NULL	NULL
application_settings	allow_local_requests_from_web_hooks_and_services	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	allow_local_requests_from_system_hooks	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	instance_administration_project_id	bigint	8	YES	NULL	NULL	NULL	NULL	NULL
application_settings	asset_proxy_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	asset_proxy_url	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	asset_proxy_whitelist	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_asset_proxy_secret_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_asset_proxy_secret_key_iv	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	static_objects_external_storage_url	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	static_objects_external_storage_auth_token	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	max_personal_access_token_lifetime	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	throttle_protected_paths_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	throttle_protected_paths_requests_per_period	int	4	NO	((10))	NULL	NULL	NULL	NULL
application_settings	throttle_protected_paths_period_in_seconds	int	4	NO	((60))	NULL	NULL	NULL	NULL
application_settings	protected_paths	varchar	255	YES	('{/users/password,/users/sign_in,/api/v3/session.json,/api/v3/session,/api/v4/session.json,/api/v4/session,/users,/users/confirmation,/unsubscribes/,/import/github/personal_access_token,/admin/session}')	NULL	NULL	NULL	NULL
application_settings	throttle_incident_management_notification_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	throttle_incident_management_notification_period_in_seconds	int	4	YES	((3600))	NULL	NULL	NULL	NULL
application_settings	throttle_incident_management_notification_per_period	int	4	YES	((3600))	NULL	NULL	NULL	NULL
application_settings	snowplow_iglu_registry_url	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	push_event_hooks_limit	int	4	NO	((3))	NULL	NULL	NULL	NULL
application_settings	push_event_activities_limit	int	4	NO	((3))	NULL	NULL	NULL	NULL
application_settings	custom_http_clone_url_root	varchar	511	YES	NULL	NULL	NULL	NULL	NULL
application_settings	deletion_adjourned_period	int	4	NO	((7))	NULL	NULL	NULL	NULL
application_settings	license_trial_ends_on	date	3	YES	NULL	NULL	NULL	NULL	NULL
application_settings	eks_integration_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	eks_account_id	varchar	128	YES	NULL	NULL	NULL	NULL	NULL
application_settings	eks_access_key_id	varchar	128	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_eks_secret_access_key_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_eks_secret_access_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	snowplow_app_id	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	productivity_analytics_start_date	datetimeoffset	10	YES	NULL	NULL	NULL	NULL	NULL
application_settings	default_ci_config_path	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	sourcegraph_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	sourcegraph_url	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	sourcegraph_public_only	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	snippet_size_limit	bigint	8	NO	((52428800))	NULL	NULL	NULL	NULL
application_settings	minimum_password_length	int	4	NO	((8))	NULL	NULL	NULL	NULL
application_settings	encrypted_akismet_api_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_akismet_api_key_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_elasticsearch_aws_secret_access_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_elasticsearch_aws_secret_access_key_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_recaptcha_private_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_recaptcha_private_key_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_recaptcha_site_key	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_recaptcha_site_key_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_slack_app_secret	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_slack_app_secret_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_slack_app_verification_token	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	encrypted_slack_app_verification_token_iv	varchar	255	YES	NULL	NULL	NULL	NULL	NULL
application_settings	force_pages_access_control	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	updating_name_disabled_for_users	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	instance_administrators_group_id	int	4	YES	NULL	NULL	NULL	NULL	NULL
application_settings	elasticsearch_indexed_field_length_limit	int	4	NO	((0))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_max_bulk_size_mb	smallint	2	NO	((10))	NULL	NULL	NULL	NULL
application_settings	elasticsearch_max_bulk_concurrency	smallint	2	NO	((10))	NULL	NULL	NULL	NULL
application_settings	disable_overriding_approvers_per_merge_request	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	prevent_merge_requests_author_approval	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	prevent_merge_requests_committers_approval	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	email_restrictions_enabled	bit	1	NO	((0))	NULL	NULL	NULL	NULL
application_settings	email_restrictions	varchar	-1	YES	NULL	NULL	NULL	NULL	NULL
application_settings	npm_package_requests_forwarding	bit	1	NO	((1))	NULL	NULL	NULL	NULL
application_settings	namespace_storage_size_limit	bigint	8	NO	((0))	NULL	NULL	NULL	NULL
